line,sentiment,n,paragraph
2172,disgust,1,15
2172,joy,1,15
2172,surprise,1,15
2176,joy,1,15
2176,surprise,1,15
2176,trust,1,15
2177,joy,1,15
2177,surprise,1,15
2177,trust,1,15
2178,surprise,1,15
2183,fear,1,15
2183,trust,1,15
2186,anticipation,1,15
2186,joy,1,15
2186,surprise,1,15
2186,trust,1,15
2189,joy,1,15
2189,trust,1,15
2191,trust,1,15
2195,fear,1,15
2195,sadness,1,15
2195,surprise,1,15
2196,trust,1,15
2201,fear,1,15
2201,trust,1,15
2202,anger,1,15
2202,anticipation,1,15
2202,disgust,1,15
2202,fear,1,15
2202,joy,1,15
2202,trust,1,15
2203,anticipation,1,15
2203,joy,1,15
2206,fear,1,15
2206,trust,1,15
2208,fear,1,15
2208,trust,1,15
2209,trust,1,15
2212,sadness,1,15
2213,fear,1,15
2213,sadness,1,15
2213,surprise,1,15
2214,joy,1,15
2214,trust,1,15
2216,fear,1,15
2216,sadness,1,15
2216,trust,1,15
2217,fear,1,15
2217,sadness,1,15
2223,anger,2,15
2223,anticipation,1,15
2223,disgust,2,15
2223,fear,1,15
2223,sadness,2,15
2229,anticipation,1,15
2229,trust,1,15
2241,disgust,1,15
2259,joy,1,16
2260,anticipation,1,16
2271,anger,1,16
2271,disgust,1,16
2271,fear,1,16
2271,sadness,1,16
2276,anger,1,16
2276,fear,1,16
2276,sadness,1,16
2281,anger,1,16
2281,disgust,1,16
2281,fear,1,16
2281,sadness,1,16
2282,disgust,1,16
2285,anticipation,1,16
2285,fear,1,16
2287,anticipation,1,16
2287,joy,1,16
2287,trust,1,16
2303,trust,1,16
2311,surprise,1,16
2313,anger,1,16
2319,anger,1,16
2328,fear,1,16
2328,surprise,1,16
2329,anticipation,1,16
2329,joy,1,16
2329,trust,1,16
2332,trust,1,16
2335,sadness,1,16
2335,surprise,1,16
2337,anger,1,16
2337,sadness,1,16
2347,joy,1,16
2347,trust,1,16
2353,fear,1,16
2355,anger,1,16
2355,disgust,1,16
2355,surprise,1,16
2359,anticipation,1,16
2359,joy,1,16
2361,anger,1,16
2361,joy,1,16
2361,trust,1,16
2363,anger,1,16
2363,disgust,1,16
2363,fear,1,16
2363,sadness,1,16
2364,anticipation,1,16
2367,anger,1,16
2367,anticipation,1,16
2367,disgust,1,16
2367,fear,1,16
2367,sadness,1,16
2367,surprise,1,16
2369,fear,1,16
2370,anticipation,1,16
2370,fear,1,16
2371,anger,1,16
2371,anticipation,1,16
2371,joy,1,16
2371,sadness,1,16
2371,surprise,1,16
2371,trust,1,16
2374,anticipation,1,16
2375,anger,1,16
2376,fear,1,16
2380,anticipation,1,16
2380,joy,1,16
2380,surprise,1,16
2380,trust,1,16
2385,joy,2,16
2385,trust,1,16
2391,fear,1,16
2395,anger,1,16
2395,disgust,1,16
2395,fear,1,16
2395,sadness,1,16
2398,sadness,1,16
2398,trust,1,16
2399,fear,1,16
2399,sadness,1,16
2399,trust,1,16
2401,trust,1,17
2404,anger,1,17
2404,disgust,1,17
2404,fear,2,17
2404,sadness,2,17
2405,trust,1,17
2406,anticipation,1,17
2420,anticipation,1,17
2422,anger,1,17
2422,fear,1,17
2422,sadness,1,17
2425,trust,1,17
2429,joy,1,17
2441,anger,1,17
2442,anticipation,1,17
2442,joy,1,17
2442,trust,1,17
2452,surprise,1,17
2461,anger,1,17
2461,fear,1,17
2468,anticipation,1,17
2471,sadness,1,17
2478,fear,1,17
2478,sadness,1,17
2479,anger,2,17
2479,anticipation,1,17
2479,disgust,1,17
2479,fear,2,17
2479,joy,1,17
2479,sadness,1,17
2479,trust,1,17
2480,anger,1,17
2480,fear,1,17
2481,fear,1,17
2481,sadness,1,17
2483,anger,1,17
2483,joy,1,17
2491,anger,1,17
2491,disgust,1,17
2491,fear,1,17
2491,sadness,1,17
2492,joy,1,17
2492,sadness,1,17
2493,anger,2,17
2493,disgust,1,17
2493,fear,2,17
2493,sadness,1,17
2493,surprise,1,17
2500,anger,1,17
2500,anticipation,1,17
2500,disgust,1,17
2500,fear,1,17
2500,sadness,1,17
2500,trust,1,17
2510,trust,1,17
2518,anticipation,1,17
2520,joy,1,17
2521,anticipation,1,17
2521,joy,3,17
2521,trust,1,17
2523,anticipation,1,17
2529,anticipation,2,17
2529,joy,2,17
2529,trust,1,17
2531,anticipation,2,17
2531,joy,2,17
2531,trust,2,17
2532,anticipation,1,17
2532,joy,1,17
2532,trust,1,17
2533,anticipation,1,17
2533,fear,1,17
2533,joy,1,17
2533,sadness,1,17
2533,surprise,1,17
2533,trust,1,17
2542,anger,1,17
2546,anticipation,2,17
2546,joy,1,17
2546,trust,1,17
2547,joy,1,17
2547,trust,1,17
2548,sadness,1,17
2548,surprise,1,17
2559,trust,1,18
2563,anger,1,18
2563,joy,1,18
2563,sadness,1,18
2563,trust,1,18
2575,anticipation,1,18
2576,anticipation,1,18
2590,anticipation,1,18
2594,anticipation,1,18
2598,anger,1,18
2598,disgust,1,18
2598,fear,1,18
2598,sadness,1,18
2608,anticipation,1,18
2608,surprise,1,18
2608,trust,1,18
2610,fear,1,18
2613,anger,1,18
2613,anticipation,1,18
2613,disgust,1,18
2613,joy,1,18
2613,sadness,1,18
2613,trust,1,18
2614,trust,1,18
2618,anticipation,1,18
2618,joy,1,18
2618,trust,1,18
2622,anticipation,1,18
2622,joy,1,18
2622,surprise,1,18
2622,trust,1,18
2624,joy,1,18
2624,surprise,1,18
2624,trust,1,18
2627,anticipation,1,18
2627,disgust,1,18
2627,joy,1,18
2627,surprise,1,18
2627,trust,1,18
2632,trust,1,18
2635,trust,1,18
2643,joy,1,18
2645,joy,1,18
2647,anger,1,18
2647,disgust,1,18
2647,fear,1,18
2647,sadness,1,18
2651,anger,1,18
2651,disgust,1,18
2651,fear,1,18
2651,sadness,1,18
2653,anticipation,1,18
2661,anticipation,1,18
2685,anticipation,1,18
2685,joy,1,18
2685,trust,1,18
2686,anger,1,18
2686,anticipation,1,18
2686,fear,1,18
2686,sadness,1,18
2689,anger,1,18
2689,disgust,1,18
2689,fear,1,18
2689,sadness,1,18
2693,anticipation,1,18
2702,sadness,1,19
2703,anticipation,1,19
2703,fear,1,19
2703,joy,1,19
2703,trust,1,19
2704,anger,1,19
2704,disgust,1,19
2704,fear,1,19
2704,joy,1,19
2704,sadness,1,19
2705,joy,1,19
2709,anger,1,19
2709,disgust,1,19
2709,fear,1,19
2709,sadness,1,19
2711,anger,1,19
2711,disgust,1,19
2711,fear,1,19
2711,sadness,1,19
2725,joy,1,19
2725,trust,1,19
2728,anger,1,19
2728,disgust,1,19
2728,fear,2,19
2728,sadness,1,19
2732,anticipation,1,19
2732,fear,1,19
2732,sadness,1,19
2733,anger,1,19
2733,fear,1,19
2733,sadness,1,19
2733,trust,1,19
2741,anger,1,19
2741,disgust,1,19
2741,fear,1,19
2741,sadness,1,19
2755,joy,1,19
2762,joy,1,19
2762,trust,1,19
2764,anger,1,19
2764,disgust,1,19
2764,fear,1,19
2764,joy,1,19
2764,sadness,1,19
2764,surprise,1,19
2764,trust,1,19
2765,trust,1,19
2766,joy,1,19
2766,trust,1,19
2767,anticipation,1,19
2767,trust,1,19
2774,anger,1,19
2774,disgust,2,19
2774,fear,2,19
2774,sadness,1,19
2796,surprise,1,19
2800,anger,1,19
2800,fear,2,19
2800,surprise,1,19
2808,anticipation,1,19
2808,disgust,1,19
2808,joy,1,19
2808,surprise,1,19
2808,trust,1,19
2813,anger,1,19
2813,fear,1,19
2813,sadness,1,19
2825,anger,1,19
2835,fear,1,19
2835,sadness,1,19
2837,surprise,1,19
2838,fear,1,19
2838,sadness,1,19
2846,joy,1,19
2847,anger,1,19
2847,disgust,1,19
2847,fear,1,19
2847,sadness,1,19
2850,joy,1,20
2851,anticipation,1,20
2851,joy,2,20
2851,trust,1,20
2853,anticipation,1,20
2853,joy,1,20
2853,trust,1,20
2854,anger,2,20
2854,fear,1,20
2854,sadness,1,20
2857,anger,1,20
2857,disgust,1,20
2857,fear,1,20
2857,sadness,1,20
2857,surprise,1,20
2862,sadness,1,20
2862,surprise,1,20
2864,sadness,1,20
2864,surprise,1,20
2868,joy,1,20
2868,trust,1,20
2872,joy,1,20
2874,anger,1,20
2874,fear,1,20
2876,anger,1,20
2876,fear,1,20
2883,fear,1,20
2883,surprise,1,20
2893,anger,1,20
2893,disgust,1,20
2894,anger,1,20
2894,disgust,1,20
2894,fear,1,20
2894,sadness,1,20
2897,trust,1,20
2902,anger,2,20
2902,anticipation,1,20
2902,disgust,1,20
2902,fear,2,20
2902,sadness,1,20
2908,trust,1,20
2915,anger,1,20
2915,anticipation,1,20
2915,disgust,1,20
2915,fear,1,20
2915,sadness,1,20
2916,trust,1,20
2920,disgust,1,20
2920,sadness,1,20
2921,joy,1,20
2923,sadness,1,20
2946,anticipation,2,20
2946,fear,1,20
2946,joy,1,20
2946,trust,1,20
2947,trust,1,20
2948,sadness,1,20
2949,sadness,1,20
2951,trust,1,20
2953,trust,1,20
2954,fear,1,20
2954,sadness,1,20
2956,fear,2,20
2956,sadness,2,20
2958,fear,1,20
2958,sadness,1,20
2959,fear,1,20
2959,sadness,1,20
2959,trust,1,20
2961,fear,2,20
2961,sadness,2,20
2962,fear,1,20
2962,sadness,1,20
2968,trust,1,20
2969,fear,1,20
2969,sadness,1,20
2972,fear,1,20
2972,surprise,1,20
2973,anger,1,20
2973,disgust,1,20
2975,anticipation,1,20
2975,fear,1,20
2975,joy,1,20
2975,surprise,1,20
2975,trust,1,20
2977,fear,1,20
2977,sadness,1,20
2978,fear,1,20
2979,anticipation,1,20
2979,trust,1,20
2980,fear,1,20
2981,trust,1,20
2983,anger,1,20
2983,fear,1,20
2983,joy,1,20
2983,sadness,1,20
2983,trust,1,20
2984,fear,2,20
2984,surprise,1,20
2988,fear,1,20
2988,surprise,1,20
2998,anger,1,20
2998,fear,2,20
2998,joy,1,20
2998,surprise,1,20
3000,sadness,1,21
3002,anger,1,21
3002,disgust,1,21
3012,anger,1,21
3012,fear,1,21
3014,anticipation,1,21
3014,trust,1,21
3016,trust,1,21
3017,anger,1,21
3017,anticipation,1,21
3017,joy,1,21
3017,surprise,1,21
3017,trust,1,21
3023,anticipation,1,21
3023,joy,1,21
3023,trust,1,21
3027,anticipation,1,21
3027,joy,1,21
3027,trust,1,21
3028,anger,1,21
3028,fear,1,21
3028,surprise,1,21
3029,anger,1,21
3029,fear,1,21
3032,disgust,1,21
3032,fear,1,21
3032,sadness,1,21
3035,anticipation,1,21
3035,surprise,1,21
3038,anticipation,1,21
3039,joy,1,21
3039,surprise,1,21
3039,trust,1,21
3048,sadness,1,21
3064,anger,1,21
3064,disgust,1,21
3064,fear,1,21
3064,joy,1,21
3064,sadness,1,21
3064,trust,2,21
3068,disgust,1,21
3068,sadness,1,21
3074,joy,1,21
3074,trust,1,21
3084,anger,1,21
3090,anticipation,1,21
3093,joy,1,21
3096,anticipation,1,21
3096,fear,2,21
3096,sadness,2,21
3098,anger,1,21
3098,fear,1,21
3098,sadness,1,21
3102,fear,1,21
3102,trust,1,21
3113,anger,1,21
3113,sadness,1,21
3121,sadness,1,21
3121,surprise,1,21
3127,joy,1,21
3127,trust,2,21
3146,anticipation,1,21
3146,fear,1,21
3146,joy,2,21
3146,trust,1,21
3148,anger,1,21
3148,fear,1,21
3148,sadness,1,21
3149,sadness,1,21
3152,anger,1,22
3152,disgust,1,22
3152,fear,1,22
3152,surprise,1,22
3160,anticipation,1,22
3160,trust,1,22
3164,anticipation,1,22
3166,fear,1,22
3167,anticipation,1,22
3172,anger,1,22
3172,disgust,1,22
3174,sadness,1,22
3174,surprise,1,22
3179,trust,1,22
3182,anger,1,22
3182,disgust,1,22
3182,fear,1,22
3182,sadness,1,22
3197,joy,1,22
3197,trust,1,22
3206,anticipation,1,22
3206,trust,1,22
3208,anger,1,22
3211,anticipation,1,22
3211,trust,1,22
3216,anger,1,22
3216,disgust,1,22
3216,fear,1,22
3216,sadness,1,22
3216,surprise,1,22
3216,trust,1,22
3219,fear,1,22
3222,trust,1,22
3227,anticipation,1,22
3227,surprise,1,22
3230,anticipation,1,22
3230,surprise,1,22
3235,anger,1,22
3235,disgust,1,22
3235,fear,1,22
3235,sadness,1,22
3242,joy,1,22
3242,surprise,1,22
3242,trust,1,22
3249,anger,1,22
3249,anticipation,1,22
3249,fear,1,22
3249,sadness,1,22
3251,anticipation,1,22
3252,joy,1,22
3252,surprise,1,22
3252,trust,1,22
3253,anticipation,1,22
3253,joy,1,22
3253,trust,1,22
3254,sadness,1,22
3272,anticipation,1,22
3275,anticipation,1,22
3278,anger,2,22
3278,anticipation,2,22
3278,fear,1,22
3278,joy,2,22
3278,surprise,1,22
3278,trust,2,22
3297,anticipation,1,22
3297,fear,1,22
3297,joy,1,22
3297,surprise,1,22
3300,joy,1,23
3300,sadness,1,23
3301,anticipation,1,23
3303,anticipation,1,23
3304,anticipation,1,23
3307,disgust,1,23
3308,anger,1,23
3308,fear,1,23
3308,sadness,1,23
3318,anger,1,23
3318,fear,2,23
3318,sadness,2,23
3318,surprise,1,23
3325,anger,1,23
3325,disgust,1,23
3325,fear,1,23
3325,sadness,1,23
3336,anger,1,23
3336,disgust,1,23
3336,fear,1,23
3357,anticipation,1,23
3364,anger,1,23
3364,fear,1,23
3365,anger,1,23
3372,anger,1,23
3372,anticipation,1,23
3372,fear,1,23
3372,trust,1,23
3373,anticipation,1,23
3374,trust,1,23
3389,fear,1,23
3392,fear,1,23
3392,surprise,1,23
3393,surprise,1,23
3396,surprise,1,23
3400,anticipation,1,23
3408,anger,1,23
3412,anticipation,1,23
3412,joy,1,23
3416,surprise,1,23
3418,anger,1,23
3418,disgust,1,23
3418,fear,1,23
3418,sadness,1,23
3421,fear,1,23
3421,sadness,1,23
3422,anticipation,1,23
3426,anger,1,23
3426,anticipation,1,23
3426,disgust,1,23
3426,fear,1,23
3426,sadness,1,23
3427,anticipation,1,23
3427,joy,1,23
3427,trust,1,23
3429,surprise,1,23
3436,anticipation,1,23
3440,anger,1,23
3440,disgust,1,23
3440,fear,2,23
3440,sadness,1,23
3440,surprise,1,23
3444,anger,1,23
3444,disgust,1,23
3444,fear,1,23
3449,joy,1,23
3449,trust,1,23
3453,joy,1,24
3453,surprise,1,24
3457,anticipation,1,24
3457,fear,1,24
3457,joy,1,24
3457,trust,1,24
3458,anticipation,1,24
3460,anticipation,1,24
3462,anticipation,1,24
3464,anger,1,24
3464,fear,1,24
3471,anger,1,24
3471,fear,1,24
3471,sadness,1,24
3476,anticipation,1,24
3476,fear,1,24
3476,joy,1,24
3476,trust,1,24
3492,anger,1,24
3493,joy,1,24
3493,surprise,1,24
3493,trust,1,24
3500,anger,1,24
3501,anger,1,24
3501,disgust,1,24
3501,fear,1,24
3501,sadness,1,24
3508,anticipation,1,24
3535,anger,1,24
3535,disgust,1,24
3535,fear,1,24
3535,sadness,1,24
3538,anticipation,1,24
3538,joy,1,24
3538,trust,1,24
3545,anger,1,24
3549,sadness,1,24
3549,surprise,1,24
3557,anticipation,1,24
3561,anger,1,24
3561,fear,1,24
3561,sadness,1,24
3563,joy,1,24
3563,surprise,1,24
3563,trust,1,24
3572,anticipation,1,24
3572,joy,1,24
3572,trust,1,24
3574,anticipation,1,24
3574,joy,1,24
3574,surprise,1,24
3579,anticipation,1,24
3579,fear,1,24
3579,sadness,1,24
3579,surprise,1,24
3581,anger,1,24
3581,fear,1,24
3582,surprise,1,24
3592,anger,1,24
3592,anticipation,1,24
3592,joy,1,24
3594,fear,1,24
3594,sadness,1,24
3597,fear,1,24
3601,anger,1,25
3601,disgust,1,25
3605,fear,1,25
3605,surprise,1,25
3607,anticipation,1,25
3607,trust,1,25
3610,anger,1,25
3610,disgust,1,25
3610,fear,1,25
3610,sadness,1,25
3611,anticipation,1,25
3614,anger,1,25
3614,fear,1,25
3616,anticipation,1,25
3617,joy,1,25
3617,trust,1,25
3619,anticipation,1,25
3620,anticipation,1,25
3620,fear,1,25
3620,sadness,1,25
3621,anticipation,1,25
3621,trust,1,25
3622,anger,1,25
3622,fear,1,25
3623,joy,1,25
3623,trust,1,25
3624,joy,1,25
3627,disgust,1,25
3637,joy,1,25
3638,anticipation,1,25
3638,trust,1,25
3640,fear,1,25
3640,joy,1,25
3643,joy,1,25
3646,fear,1,25
3646,sadness,1,25
3647,anger,1,25
3647,disgust,1,25
3647,fear,1,25
3647,sadness,1,25
3648,anger,1,25
3648,disgust,1,25
3648,fear,1,25
3648,sadness,1,25
3652,anticipation,1,25
3655,anticipation,1,25
3655,joy,1,25
3655,surprise,1,25
3655,trust,1,25
3656,anger,1,25
3656,disgust,1,25
3656,fear,1,25
3656,sadness,1,25
3658,trust,1,25
3667,anger,1,25
3667,fear,1,25
3668,anticipation,1,25
3668,joy,1,25
3668,trust,1,25
3672,joy,1,25
3677,fear,1,25
3682,anticipation,1,25
3682,joy,1,25
3682,surprise,1,25
3683,joy,1,25
3685,anticipation,1,25
3690,anticipation,1,25
3690,joy,1,25
3690,surprise,1,25
3700,anticipation,1,25
3700,joy,1,25
3700,surprise,1,25
3700,trust,1,25
3701,anticipation,1,25
3703,joy,1,25
3707,joy,1,25
3713,joy,1,25
3713,surprise,1,25
3713,trust,1,25
3715,anticipation,1,25
3715,joy,1,25
3725,joy,1,25
3725,trust,1,25
3728,anger,1,25
3728,disgust,1,25
3728,fear,1,25
3728,sadness,1,25
3734,anticipation,1,25
3734,joy,1,25
3734,trust,1,25
3741,joy,1,25
3742,joy,1,25
3757,surprise,1,26
3769,anticipation,1,26
3769,joy,1,26
3769,trust,1,26
3777,anger,1,26
3777,disgust,1,26
3777,fear,1,26
3777,sadness,1,26
3778,anticipation,1,26
3778,fear,1,26
3778,surprise,1,26
3785,anger,1,26
3785,fear,1,26
3794,anticipation,1,26
3794,joy,1,26
3794,trust,1,26
3795,anticipation,1,26
3810,trust,2,26
3812,anger,1,26
3812,anticipation,1,26
3812,disgust,2,26
3812,fear,1,26
3812,joy,1,26
3812,sadness,1,26
3812,surprise,1,26
3812,trust,1,26
3813,joy,1,26
3813,trust,1,26
3814,anticipation,2,26
3814,disgust,1,26
3814,fear,1,26
3814,joy,2,26
3814,surprise,2,26
3814,trust,2,26
3819,anger,1,26
3819,disgust,1,26
3819,fear,1,26
3825,anger,1,26
3834,anger,2,26
3834,disgust,2,26
3834,fear,2,26
3834,sadness,2,26
3842,fear,1,26
3844,anger,1,26
3851,anger,1,26
3851,disgust,1,26
3851,fear,1,26
3854,sadness,1,26
3855,anger,1,26
3855,fear,1,26
3855,sadness,1,26
3858,anger,1,26
3858,disgust,1,26
3858,fear,1,26
3858,sadness,1,26
3860,anger,1,26
3860,fear,1,26
3861,trust,1,26
3862,anger,1,26
3862,fear,1,26
3863,anger,1,26
3863,fear,1,26
3866,anticipation,1,26
3866,trust,1,26
3867,surprise,1,26
3871,anger,1,26
3871,disgust,1,26
3871,sadness,2,26
3873,surprise,1,26
3875,anger,1,26
3875,disgust,1,26
3875,fear,2,26
3875,sadness,1,26
3876,anger,1,26
3876,disgust,1,26
3876,fear,1,26
3877,surprise,1,26
3878,anger,2,26
3878,fear,1,26
3878,sadness,1,26
3878,surprise,2,26
3880,sadness,1,26
3884,disgust,1,26
3889,anger,2,26
3889,disgust,1,26
3889,fear,1,26
3889,sadness,1,26
3889,surprise,1,26
3890,fear,1,26
3890,sadness,1,26
3897,anger,1,26
3897,fear,1,26
3897,sadness,1,26
3898,sadness,1,26
3901,anger,1,27
3901,disgust,1,27
3901,sadness,1,27
3902,disgust,1,27
3909,fear,1,27
3909,surprise,1,27
3913,anger,1,27
3913,fear,1,27
3913,sadness,1,27
3915,anger,1,27
3915,anticipation,1,27
3915,disgust,1,27
3915,fear,1,27
3915,joy,1,27
3915,trust,1,27
3919,fear,1,27
3923,anger,1,27
3927,surprise,1,27
3934,trust,1,27
3935,fear,1,27
3939,anticipation,1,27
3940,disgust,1,27
3947,joy,1,27
3947,sadness,1,27
3947,trust,1,27
3950,anticipation,1,27
3950,joy,1,27
3950,surprise,1,27
3950,trust,1,27
3956,fear,1,27
3956,trust,1,27
3958,fear,1,27
3958,trust,1,27
3964,fear,1,27
3964,trust,1,27
3965,trust,1,27
3968,fear,1,27
3968,trust,1,27
3973,fear,1,27
3973,trust,1,27
3977,anger,1,27
3977,anticipation,1,27
3977,fear,3,27
3977,trust,1,27
3978,anger,1,27
3978,disgust,1,27
3978,fear,1,27
3978,sadness,1,27
3980,disgust,1,27
3980,fear,1,27
3980,trust,1,27
3985,fear,2,27
3985,trust,2,27
3987,fear,1,27
3987,trust,1,27
3990,anger,1,27
3990,fear,1,27
3990,surprise,1,27
3992,anger,1,27
3992,anticipation,1,27
3992,fear,1,27
3996,anticipation,1,27
3996,disgust,1,27
3996,fear,1,27
3996,joy,1,27
3996,sadness,1,27
3996,surprise,1,27
3996,trust,1,27
3997,anticipation,2,27
3997,joy,1,27
3997,trust,1,27
3999,anticipation,1,27
3999,joy,1,27
3999,sadness,1,27
4001,joy,1,27
4013,anger,1,27
4018,trust,1,27
4019,anticipation,1,27
4019,joy,1,27
4023,anticipation,1,27
4025,anticipation,1,27
4025,joy,1,27
4025,surprise,1,27
4026,anger,1,27
4026,fear,1,27
4026,sadness,1,27
4026,surprise,1,27
4034,anticipation,1,27
4034,joy,2,27
4034,surprise,1,27
4034,trust,1,27
4035,anticipation,1,27
4035,joy,1,27
4035,surprise,1,27
4035,trust,1,27
4039,anticipation,1,27
4039,joy,1,27
4039,trust,2,27
4040,fear,1,27
4044,fear,1,27
4044,joy,1,27
4044,sadness,1,27
4044,trust,1,27
4057,trust,1,28
4062,anger,1,28
4062,disgust,1,28
4062,fear,1,28
4062,sadness,1,28
4062,surprise,1,28
4066,anger,1,28
4066,fear,1,28
4066,sadness,1,28
4096,joy,1,28
4096,trust,1,28
4100,anticipation,1,28
4106,anger,1,28
4106,disgust,1,28
4106,fear,1,28
4106,sadness,1,28
4108,joy,2,28
4108,sadness,1,28
4108,surprise,1,28
4108,trust,1,28
